category,phash_distance,image_a,image_b,resolution_a,resolution_b
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002204.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002206.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002204.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002207.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002205.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002206.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002205.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002207.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002206.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002207.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002237.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002238.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002239.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002240.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002240.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002242.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002247.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002248.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002247.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002255.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002249.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002250.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002251.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002254.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002264.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002265.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002273.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002275.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002274.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002275.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002278.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002279.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002282.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002283.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002314.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002315.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002322.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002323.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002328.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002559.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002330.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002331.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002332.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002333.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002561.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002562.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002329.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002563.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002330.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002331.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002330.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002332.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002330.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002333.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002330.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002562.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002333.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002334.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002333.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002562.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002335.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002559.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002338.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002339.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002338.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002340.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002338.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002343.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002338.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002344.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002339.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002340.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002342.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002343.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002342.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002344.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002342.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002346.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002342.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002347.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002343.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002346.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002343.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002347.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002346.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002344.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002347.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002364.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002365.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002364.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002366.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002376.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002377.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002376.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002378.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002377.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002378.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002406.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002407.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002411.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002412.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002417.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002421.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002418.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002419.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002418.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002421.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002553.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002554.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002554.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002555.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002555.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002556.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002555.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002558.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002556.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002557.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002556.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002558.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002557.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002558.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002562.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002563.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002600.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002602.jpg,640x640,640x640
full_negative,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002601.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_002602.jpg,640x640,640x640
full_positive,0,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000100.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000200.jpg,640x640,640x640
full_positive,0,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000199.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000200.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000135.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000270.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000143.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000286.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000160.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000318.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000299.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000301.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000299.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000598.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000299.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000601.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000301.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000597.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000301.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000598.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000607.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001214.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000610.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001220.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000615.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001230.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000829.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001656.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000836.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001664.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\0d8b27ec_frame_000839.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001678.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000269.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000270.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000285.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000286.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000318.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000319.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000597.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000598.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000597.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000601.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000598.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_000601.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001213.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001214.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001219.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001220.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001229.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001230.jpg,640x640,640x640
full_positive,2,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001656.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Positive\92d4263c_frame_001657.jpg,640x640,640x640
